flat_id,room_cnt,address,metro,price,region,Парковка,Тип дома,Вид из окон,Тип перекрытий,Жилая площадь,Год постройки,Балкон/лоджия,Отопление,Общая площадь,Подъезды,Санузел,Высота потолков,Тип жилья,Ремонт,Строительная серия,Аварийность,Мусоропровод,Количество лифтов,Площадь кухни,Газоснабжение,Отделка
291186789,4,"Москва,ЦАО,р-н Якиманка,Большой Толмачевский пер.,5С5","Полянка,Третьяковская,Новокузнецкая",1017690000,1,Подземная,Монолитный,,,"56,5",,,,"456,7",,"4 совмещенных, 1 раздельный","6,36 м",Новостройка Пентхаус,,,,,,"60,3",,Без отделки
289784578,4,"Московская область,Пушкинский городской округ,Ивантеевка,ул. Толмачева,21",,18000000,1,,Блочный,На улицу и двор,Железобетонные,"63,9",1998,,Центральное,"100,4",4,,"2,7 м",Вторичка,Евроремонт,,Нет,,2 пассажирских,15,,
262613250,6,"Москва,ЦАО,р-н Арбат,Малый Новопесковский пер.,8","Краснопресненская,Смоленская,Киевская",715000000,1,,Кирпичный,На улицу и двор,Железобетонные,,2006,1 лоджия,Центральное,"426,7",1,"4 совмещенных, 1 раздельный",,Вторичка Пентхаус,Без ремонта,Индивидуальный проект,Нет,Да,3 пассажирских,,,
288378060,4,"Москва,ЮАО,р-н Даниловский,6-й Рощинский проезд,1","Тульская,Шаболовская",38950000,1,Наземная,Кирпичный,Во двор,Деревянные,75,1938,1 балкон,Центральное,100,5,2 раздельных,"3,25 м",Вторичка,Дизайнерский,,Нет,Да,1 пассажирский,15,Центральное,
288856871,5,"Москва,СЗАО,р-н Щукино,Авиационная ул.,79Б",Щукинская,85000000,1,Подземная,Монолитно-кирпичный,На улицу и двор,,,,,,190,,"2 совмещенных, 2 раздельных","3,15 м",Вторичка,Дизайнерский,,,Да,"2 пассажирских, 1 грузовой",,,
291095393,4,"Московская область,Раменское,р-н Центральный,мкр. 2-й,ул. Гурьева,4а",,10300000,1,Наземная,Панельный,На улицу и двор,Железобетонные,67,1989,"1 лоджия, 1 балкон",Центральное,95,2,1 раздельный,"2,7 м",Вторичка,Косметический,,Нет,,"1 пассажирский, 1 грузовой",11,,
290775307,3,"Московская область,Щелково,Фряновское ш.,13","Щёлковская,Первомайская,Измайловская",7790000,1,,Кирпичный,,,"44,7",,1 лоджия,,"77,9",,1 раздельный,"2,6 м",Новостройка,,,,,,"12,6",,Без отделки
289975956,1,"Московская область,Щелково,мкр. Центральный,Советская ул.,60","Щёлковская,Первомайская,Измайловская",8658000,4593,,Монолитно-кирпичный,Во двор,,"22,8",,1 балкон,,"46,8",,1 совмещенный,"3,35 м",Новостройка,,,,,,19,,Без отделки
275952367,1,"Москва,СВАО,р-н Отрадное,Отрадная ул.,4А","Отрадное,Владыкино,Дегунино",12495600,1,,Монолитный,,,"8,5",,,,"35,6",,,3 м,Новостройка,,,,,,13,,Без отделки
290795656,4,"Московская область,Дзержинский,Угрешская ул.,20",Котельники,12100000,4593,,,Во двор,Железобетонные,56,2003,1 лоджия,Центральное,86,13,1 раздельный,,Вторичка,Евроремонт,П-55,Нет,,"1 пассажирский, 1 грузовой",8,,
291585388,4,"Московская область,Красногорск городской округ,Нахабино рп,ул. Школьная,7А",,15500000,4593,,Панельный,,Железобетонные,,1996,,Центральное,98,4,,,Вторичка,Косметический,,Нет,,,18,,
288745170,5,"Москва,ЦАО,р-н Арбат,ул. Малая Молчановка,6","Арбатская,Арбатская",662981900,1,,Кирпичный,На улицу и двор,Деревянные,,1910,,Центральное,242,1,,"3,2 м",Вторичка,Дизайнерский,Индивидуальный проект,Нет,,1 пассажирский,16,Центральное,
257581309,2,"Москва,ЦАО,р-н Арбат,Староконюшенный пер.,45","Арбатская,Кропоткинская",83000000,1,Подземная,Монолитный,Во двор,Железобетонные,45,2011,,Центральное,"70,6",1,"1 совмещенный, 1 раздельный","3,2 м",Вторичка,Дизайнерский,Индивидуальный проект,Нет,Нет,1 пассажирский,15,,
291147854,2,"Москва,САО,р-н Молжаниновский,Ленинградское ш.,228Бс4","Ховрино,Планерная,Беломорская",11883456,1,Многоуровневая,Панельный,,,"25,5",,,,"52,9",,,"2,84 м",Новостройка,,,,,"1 пассажирский, 1 грузовой","10,6",,Предчистовая
288646717,1,"Москва,СЗАО,р-н Хорошево-Мневники,Живописная ул.,5К3",Народное Ополчение,10290000,1,,Блочный,Во двор,Железобетонные,"21,2",1963,,Центральное,"32,1",1,1 совмещенный,"2,5 м",Вторичка,Евроремонт,II-18,Нет,,1 пассажирский,5,Центральное,
290401290,2,"Москва,ЗАО,р-н Раменки,просп. Генерала Дорохова,39к1Б","Минская,Ломоносовский проспект,Раменки",23000000,1,Многоуровневая,Монолитный,,,,,,,"50,9",,1 совмещенный,,Вторичка,Без ремонта,,,,,"5,8",,
